GHGRP ID,Observation Date,Average Landfill Point Source Emission (kg/h),Average Landfill Point Source Emission Uncertainty (kg/h),Average Emission Rate over all overpasses (kg/h),Average Uncertainty Rate over all overpasses (kg/h),Average reported GHGRP emissions (METRIC TONS CO2e),Number of days landfill was flown,Number of days where point sources were detected ,Latitude of Plume Origin,Longitude of Plume Origin,Plume Candidate ID (UTC time of detection),Instantaneous Emission Rate (kg/h),Instantaneous Emission Rate Uncertainty (kg/h)
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40608,-118.99181,ang20171016t202454-B,1257.0,800.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.4036,-118.9962,ang20171016t202900-C,306.0,157.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40751,-118.99379,ang20171016t202900-D,1467.0,857.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t203319-A,202.0,151.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t203319-B,308.0,176.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20171016t203319-C,31.0,18.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20171016t203726-A,241.0,139.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t203726-E,1106.0,610.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t204134-B,1087.0,686.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t204134-C,438.0,304.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40414,-118.99827,ang20171016t204547-B,162.0,113.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t204547-C,150.0,76.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t204547-D,1446.0,927.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t204936-B,127.0,63.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t211444-A,272.0,135.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t211444-B,793.0,270.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t212056-A,919.0,308.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40404,-118.99511,ang20171016t212056-B,170.0,42.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40539,-118.99576,ang20171016t212508-B,428.0,181.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t212901-A,326.0,112.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t212901-B,158.0,40.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t213300-A,297.0,99.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t213300-B,262.0,116.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.40539,-118.99576,ang20171016t213656-B,242.0,96.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t213656-C,124.0,48.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.403933,-118.99706,ang20220302t185439-A,515.0,299.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.405117,-118.99403,ang20220302t205915-A,1123.0,592.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.4037872,-118.9972,ang20220311t192131-A,550.0,144.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.403755,-118.9972,ang20220311t205920-A,1121.0,304.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.405178,-118.99279,ang20220318t190518-A,713.0,212.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.404972,-118.99269,ang20220318t195813-A,511.0,143.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.406525,-118.99212,ang20220318t213136-A,872.0,337.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.4039908,-118.99583,ang20220424t203219-A,515.0,143.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.4058413,-118.99327,ang20200716t200550-A,158.0,81.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.4047929,-118.99537,GAO20201111t175225p0000-1,372.0,212.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.405234,-118.99216,ang20220318t205907-A,364.0,187.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.405234,-118.99369,GAO20211110t182100p0000-A,945.0,495.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.405823,-118.99368,GAO20211110t201354p0000-A,894.0,372.0
1004743,3/11/2022,836.0,224.0,409.0,163.0,49077.0,22.0,16.0,34.4035022,-118.99821,GAO20211111t200421p0000-A,1029.0,276.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20160930t211208-B,660.0,346.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20160930t211208-C,108.0,39.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20160930t213004-C,750.0,201.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40412,-118.99844,ang20160930t223905-A,574.0,106.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20160930t223905-B,375.0,204.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20160930t223905-C,568.0,121.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40295,-118.99603,ang20160930t223905-D,600.0,209.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20170615t210701-A,349.0,200.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20170615t210701-B,320.0,120.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20170918t215815-A,412.0,215.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.405123,-118.99454,ang20200906t190951-A,546.0,271.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4051074,-118.99514,ang20200804t213955-1,526.0,132.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.406694,-118.99218,ang20200720t200228-A,503.0,193.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4066221,-118.99215,ang20200720t200228-1,495.0,181.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40609,-118.99515,ang20171016t201123-A,1443.0,822.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40404,-118.99511,ang20171016t201123-B,89.0,82.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t201557-A,275.0,143.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40761,-118.99769,ang20171016t201557-B,405.0,225.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40539,-118.99576,ang20171016t201557-C,233.0,120.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4052493,-118.99427,ang20200830t192756-1,434.0,170.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t201557-E,95.0,53.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40608,-118.99181,ang20171016t202039-A,288.0,252.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40352,-118.99697,ang20171016t202039-B,181.0,103.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40352,-118.99697,ang20171016t202454-A,204.0,153.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40608,-118.99181,ang20171016t202454-B,1257.0,800.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4036,-118.9962,ang20171016t202900-C,306.0,157.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40751,-118.99379,ang20171016t202900-D,1467.0,857.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t203319-A,202.0,151.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t203319-B,308.0,176.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20171016t203319-C,31.0,18.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20171016t203726-A,241.0,139.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t203726-E,1106.0,610.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t204134-B,1087.0,686.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t204134-C,438.0,304.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40414,-118.99827,ang20171016t204547-B,162.0,113.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t204547-C,150.0,76.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t204547-D,1446.0,927.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t204936-B,127.0,63.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t211444-A,272.0,135.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t211444-B,793.0,270.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t212056-A,919.0,308.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40404,-118.99511,ang20171016t212056-B,170.0,42.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40539,-118.99576,ang20171016t212508-B,428.0,181.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t212901-A,326.0,112.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t212901-B,158.0,40.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t213300-A,297.0,99.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t213300-B,262.0,116.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.40539,-118.99576,ang20171016t213656-B,242.0,96.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t213656-C,124.0,48.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.403933,-118.99706,ang20220302t185439-A,515.0,299.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.405117,-118.99403,ang20220302t205915-A,1123.0,592.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4037872,-118.9972,ang20220311t192131-A,550.0,144.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.403755,-118.9972,ang20220311t205920-A,1121.0,304.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.405178,-118.99279,ang20220318t190518-A,713.0,212.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.404972,-118.99269,ang20220318t195813-A,511.0,143.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.406525,-118.99212,ang20220318t213136-A,872.0,337.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4039908,-118.99583,ang20220424t203219-A,515.0,143.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4058413,-118.99327,ang20200716t200550-A,158.0,81.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4047929,-118.99537,GAO20201111t175225p0000-1,372.0,212.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.405234,-118.99216,ang20220318t205907-A,364.0,187.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.405234,-118.99369,GAO20211110t182100p0000-A,945.0,495.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.405823,-118.99368,GAO20211110t201354p0000-A,894.0,372.0
1004743,3/18/2022,615.0,220.0,409.0,163.0,49077.0,22.0,16.0,34.4035022,-118.99821,GAO20211111t200421p0000-A,1029.0,276.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20160930t211208-B,660.0,346.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20160930t211208-C,108.0,39.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20160930t213004-C,750.0,201.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40412,-118.99844,ang20160930t223905-A,574.0,106.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20160930t223905-B,375.0,204.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20160930t223905-C,568.0,121.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40295,-118.99603,ang20160930t223905-D,600.0,209.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20170615t210701-A,349.0,200.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20170615t210701-B,320.0,120.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20170918t215815-A,412.0,215.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.405123,-118.99454,ang20200906t190951-A,546.0,271.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4051074,-118.99514,ang20200804t213955-1,526.0,132.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.406694,-118.99218,ang20200720t200228-A,503.0,193.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4066221,-118.99215,ang20200720t200228-1,495.0,181.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40609,-118.99515,ang20171016t201123-A,1443.0,822.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40404,-118.99511,ang20171016t201123-B,89.0,82.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t201557-A,275.0,143.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40761,-118.99769,ang20171016t201557-B,405.0,225.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40539,-118.99576,ang20171016t201557-C,233.0,120.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4052493,-118.99427,ang20200830t192756-1,434.0,170.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t201557-E,95.0,53.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40608,-118.99181,ang20171016t202039-A,288.0,252.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40352,-118.99697,ang20171016t202039-B,181.0,103.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40352,-118.99697,ang20171016t202454-A,204.0,153.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40608,-118.99181,ang20171016t202454-B,1257.0,800.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4036,-118.9962,ang20171016t202900-C,306.0,157.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40751,-118.99379,ang20171016t202900-D,1467.0,857.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t203319-A,202.0,151.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t203319-B,308.0,176.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20171016t203319-C,31.0,18.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40428,-118.99849,ang20171016t203726-A,241.0,139.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t203726-E,1106.0,610.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t204134-B,1087.0,686.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t204134-C,438.0,304.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40414,-118.99827,ang20171016t204547-B,162.0,113.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t204547-C,150.0,76.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t204547-D,1446.0,927.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40381,-118.99601,ang20171016t204936-B,127.0,63.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t211444-A,272.0,135.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t211444-B,793.0,270.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t212056-A,919.0,308.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40404,-118.99511,ang20171016t212056-B,170.0,42.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40539,-118.99576,ang20171016t212508-B,428.0,181.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t212901-A,326.0,112.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t212901-B,158.0,40.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40586,-118.99502,ang20171016t213300-A,297.0,99.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t213300-B,262.0,116.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.40539,-118.99576,ang20171016t213656-B,242.0,96.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4051,-118.99399,ang20171016t213656-C,124.0,48.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.403933,-118.99706,ang20220302t185439-A,515.0,299.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.405117,-118.99403,ang20220302t205915-A,1123.0,592.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4037872,-118.9972,ang20220311t192131-A,550.0,144.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.403755,-118.9972,ang20220311t205920-A,1121.0,304.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.405178,-118.99279,ang20220318t190518-A,713.0,212.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.404972,-118.99269,ang20220318t195813-A,511.0,143.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.406525,-118.99212,ang20220318t213136-A,872.0,337.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4039908,-118.99583,ang20220424t203219-A,515.0,143.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4058413,-118.99327,ang20200716t200550-A,158.0,81.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4047929,-118.99537,GAO20201111t175225p0000-1,372.0,212.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.405234,-118.99216,ang20220318t205907-A,364.0,187.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.405234,-118.99369,GAO20211110t182100p0000-A,945.0,495.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.405823,-118.99368,GAO20211110t201354p0000-A,894.0,372.0
1004743,4/24/2022,515.0,143.0,409.0,163.0,49077.0,22.0,16.0,34.4035022,-118.99821,GAO20211111t200421p0000-A,1029.0,276.0
1006044,7/19/2021,119.0,54.0,28.0,13.0,39635.0,5.0,2.0,39.852353,-104.75564,GAO20210719t154431p0000-A,174.0,79.0
1006044,7/19/2021,119.0,54.0,28.0,13.0,39635.0,5.0,2.0,39.8545,-104.75609,GAO20210719t154431p0000-B,63.0,30.0
1006044,7/19/2021,119.0,54.0,28.0,13.0,39635.0,5.0,2.0,39.8511886,-104.75729,GAO20210722t153023p0000-A,24.0,9.0
1006044,7/22/2021,24.0,9.0,28.0,13.0,39635.0,5.0,2.0,39.852353,-104.75564,GAO20210719t154431p0000-A,174.0,79.0
1006044,7/22/2021,24.0,9.0,28.0,13.0,39635.0,5.0,2.0,39.8545,-104.75609,GAO20210719t154431p0000-B,63.0,30.0
1006044,7/22/2021,24.0,9.0,28.0,13.0,39635.0,5.0,2.0,39.8511886,-104.75729,GAO20210722t153023p0000-A,24.0,9.0
1010392,4/20/2022,,,275.0,130.0,135232.0,8.0,5.0,33.175128,-84.845931,GAO20220427t163724p0000-B,648.0,291.0
1010392,4/20/2022,,,275.0,130.0,135232.0,8.0,5.0,33.177012,-84.850477,GAO20220427t163724p0000-A,362.0,184.0
1010392,4/20/2022,,,275.0,130.0,135232.0,8.0,5.0,33.177082,-84.850196,GAO20220427t163220p0000-A,312.0,148.0
1010392,4/20/2022,,,275.0,130.0,135232.0,8.0,5.0,33.1776936,-84.848247,GAO20220420t154819p0000-A,,
1010392,4/20/2022,,,275.0,130.0,135232.0,8.0,5.0,33.175584,-84.845261,GAO20220922t163326p0000-A,,
1010392,4/20/2022,,,275.0,130.0,135232.0,8.0,5.0,33.17556,-84.845938,GAO20220926t151920p0000-A,,
1010392,4/20/2022,,,275.0,130.0,135232.0,8.0,5.0,33.175937,-84.846799,GAO20220927t170632p0000-B,,
1010392,4/20/2022,,,275.0,130.0,135232.0,8.0,5.0,33.171795,-84.835716,GAO20220927t170632p0000-A,,
1010392,4/20/2022,,,275.0,130.0,135232.0,8.0,5.0,33.174218,-84.846408,GAO20220927t171115p0000-A,,
1010392,4/20/2022,,,275.0,130.0,135232.0,8.0,5.0,33.176464,-84.847188,GAO20220927t171701p0000-B,,
1010392,4/27/2022,441.0,208.0,275.0,130.0,135232.0,8.0,5.0,33.175128,-84.845931,GAO20220427t163724p0000-B,648.0,291.0
1010392,4/27/2022,441.0,208.0,275.0,130.0,135232.0,8.0,5.0,33.177012,-84.850477,GAO20220427t163724p0000-A,362.0,184.0
1010392,4/27/2022,441.0,208.0,275.0,130.0,135232.0,8.0,5.0,33.177082,-84.850196,GAO20220427t163220p0000-A,312.0,148.0
1010392,4/27/2022,441.0,208.0,275.0,130.0,135232.0,8.0,5.0,33.1776936,-84.848247,GAO20220420t154819p0000-A,,
1010392,4/27/2022,441.0,208.0,275.0,130.0,135232.0,8.0,5.0,33.175584,-84.845261,GAO20220922t163326p0000-A,,
1010392,4/27/2022,441.0,208.0,275.0,130.0,135232.0,8.0,5.0,33.17556,-84.845938,GAO20220926t151920p0000-A,,
1010392,4/27/2022,441.0,208.0,275.0,130.0,135232.0,8.0,5.0,33.175937,-84.846799,GAO20220927t170632p0000-B,,
1010392,4/27/2022,441.0,208.0,275.0,130.0,135232.0,8.0,5.0,33.171795,-84.835716,GAO20220927t170632p0000-A,,
1010392,4/27/2022,441.0,208.0,275.0,130.0,135232.0,8.0,5.0,33.174218,-84.846408,GAO20220927t171115p0000-A,,
1010392,4/27/2022,441.0,208.0,275.0,130.0,135232.0,8.0,5.0,33.176464,-84.847188,GAO20220927t171701p0000-B,,
1010392,9/22/2022,,,275.0,130.0,135232.0,8.0,5.0,33.175128,-84.845931,GAO20220427t163724p0000-B,648.0,291.0
1010392,9/22/2022,,,275.0,130.0,135232.0,8.0,5.0,33.177012,-84.850477,GAO20220427t163724p0000-A,362.0,184.0
1010392,9/22/2022,,,275.0,130.0,135232.0,8.0,5.0,33.177082,-84.850196,GAO20220427t163220p0000-A,312.0,148.0
1010392,9/22/2022,,,275.0,130.0,135232.0,8.0,5.0,33.1776936,-84.848247,GAO20220420t154819p0000-A,,
1010392,9/22/2022,,,275.0,130.0,135232.0,8.0,5.0,33.175584,-84.845261,GAO20220922t163326p0000-A,,
